sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
171	i	553909.989	554019.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4144	4144	phone	phone	2738	2738	SEGMENT	24427431	24432281	44100	553964.989	 55.00000	0.5	 387.0	   0.0	2334.5	2971.5	77.62961	faɗi	mark14vox_ker	553699.989	554019.989	0.82812500
172	i	559939.989	559979.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4179	4179	phone	phone	2773	2773	SEGMENT	24693354	24695117	44100	559959.989	 20.00000	0.5	 447.5	1717.0	2572.0	3813.0	76.55977	faɗi	mark14vox_ker	559709.989	559979.989	0.92592593
173	i	563939.989	564099.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4215	4215	phone	phone	2809	2809	SEGMENT	24869754	24876809	44100	564019.989	 80.00000	0.5	 309.0	2311.5	2917.5	3848.0	71.52554	faɗi	mark14vox_ker	563709.989	564099.989	0.79487179
174	i	624889.989	625009.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4647	4647	phone	phone	3241	3241	SEGMENT	27557649	27562940	44100	624949.989	 60.00000	0.5	 328.0	   0.0	2395.0	2961.0	74.97567	bi	mark14vox_ker	624769.989	625009.989	0.75000000
175	i	627709.989	627739.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4667	4667	phone	phone	3261	3261	SEGMENT	27682011	27683333	44100	627724.989	 15.00000	0.5	 263.0	2197.0	2683.0	3659.5	68.43922	piyer	mark14vox_ker	627629.989	627969.989	0.27941176
176	i	636649.989	636739.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4771	4771	phone	phone	3365	3365	SEGMENT	28076265	28080233	44100	636694.989	 45.00000	0.5	 420.5	2095.0	2762.0	3818.0	76.91189	cin	mark14vox_ker	636559.966	636919.989	0.37503937
177	i	649099.989	649159.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4900	4900	phone	phone	3494	3494	SEGMENT	28625310	28627955	44100	649129.989	 30.00000	0.5	 376.5	2223.5	2680.5	3707.5	76.33844	kir	mark14vox_ker	649019.989	649239.989	0.50000000
178	i	651519.989	651659.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	4931	4931	phone	phone	3525	3525	SEGMENT	28732032	28738205	44100	651589.989	 70.00000	0.5	 367.5	2308.0	2850.5	4046.5	67.94552	faɗi	mark14vox_ker	651289.989	651659.989	0.81081081
179	i	690489.989	690659.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5158	5158	phone	phone	3752	3752	SEGMENT	30450609	30458105	44100	690574.989	 85.00000	0.5	 370.0	2253.0	2785.0	3945.0	77.40298	ba'ba'i	mark14vox_ker	690079.989	690659.989	0.85344828
180	i	720599.989	720629.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5278	5278	phone	phone	3872	3872	SEGMENT	31778460	31779782	44100	720614.989	 15.00000	0.5	 314.5	1795.5	2518.0	3031.0	69.61738	faɗi	mark14vox_ker	720389.989	720629.989	0.93750000
181	i	731239.989	731269.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5309	5309	phone	phone	3903	3903	SEGMENT	32247684	32249006	44100	731254.989	 15.00000	0.5	 318.0	1845.5	2592.0	3287.0	71.64371	faɗi	mark14vox_ker	731049.966	731269.989	0.93182521
182	i	736309.966	736379.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5334	5334	phone	phone	3928	3928	SEGMENT	32471270	32474357	44100	736344.977	 35.01134	0.5	 414.0	2222.5	2727.5	3692.5	74.17819	kiɗikiŋa	mark14vox_ker	736239.989	736779.989	0.19442345
183	i	736419.989	736459.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5336	5336	phone	phone	3930	3930	SEGMENT	32476122	32477885	44100	736439.989	 20.00000	0.5	 367.5	2241.5	2803.0	3881.5	73.85641	kiɗikiŋa	mark14vox_ker	736239.989	736779.989	0.37037037
184	i	736519.989	736549.966	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5338	5338	phone	phone	3932	3932	SEGMENT	32480532	32481853	44100	736534.977	 14.98866	0.5	 382.5	2341.5	2680.5	3736.0	74.68915	kiɗikiŋa	mark14vox_ker	736239.989	736779.989	0.54627530
185	i	758349.989	758379.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5463	5463	phone	phone	4057	4057	SEGMENT	33443235	33444557	44100	758364.989	 15.00000	0.5	 230.0	2311.0	2779.5	3733.5	67.13595	piyer	mark14vox_ker	758279.989	758589.989	0.27419355
186	i	759579.989	759609.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5481	5481	phone	phone	4075	4075	SEGMENT	33497478	33498800	44100	759594.989	 15.00000	0.5	 399.0	2158.5	2722.5	3882.5	75.90139	kuliŋa	mark14vox_ker	759379.989	759799.966	0.51193240
187	i	766129.989	766159.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5553	5553	phone	phone	4147	4147	SEGMENT	33786333	33787655	44100	766144.989	 15.00000	0.5	 258.5	2114.0	2731.5	3729.0	68.33670	piyer	mark14vox_ker	766059.989	766359.989	0.28333333
188	i	769159.989	769299.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5589	5589	phone	phone	4183	4183	SEGMENT	33919956	33926129	44100	769229.989	 70.00000	0.5	 378.5	2362.0	2986.5	3955.0	76.25312	karɗaɗi	mark14vox_ker	768739.989	769299.989	0.87500000
189	i	770469.989	770499.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5601	5601	phone	phone	4195	4195	SEGMENT	33977727	33979049	44100	770484.989	 15.00000	0.5	 308.5	1834.5	2533.0	3327.5	70.99143	faɗi	mark14vox_ker	770269.989	770499.989	0.93478261
190	i	777619.989	777659.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5613	5613	phone	phone	4207	4207	SEGMENT	34293042	34294805	44100	777639.989	 20.00000	0.5	 262.5	2074.0	2484.5	3649.0	70.38144	piyer	mark14vox_ker	777499.989	777859.989	0.38888889
191	i	787389.989	787519.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5677	5677	phone	phone	4271	4271	SEGMENT	34723899	34729631	44100	787454.989	 65.00000	0.5	 323.5	2337.5	2942.0	3982.5	70.67149	faɗi	mark14vox_ker	787189.989	787519.989	0.80303030
192	i	792739.989	792769.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5732	5732	phone	phone	4326	4326	SEGMENT	34959834	34961156	44100	792754.989	 15.00000	0.5	 384.5	1404.5	2460.5	1948.0	40.93088	laki	mark14vox_ker	792499.989	792769.989	0.94444444
193	i	797809.989	797839.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5744	5744	phone	phone	4338	4338	SEGMENT	35183421	35184743	44100	797824.989	 15.00000	0.5	 239.0	2218.5	2820.5	3786.5	67.84573	piyer	mark14vox_ker	797739.989	798039.989	0.28333333
194	i	803659.989	803689.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5806	5806	phone	phone	4400	4400	SEGMENT	35441406	35442728	44100	803674.989	 15.00000	0.5	 296.0	2067.0	2548.0	3769.0	67.47741	piyer	mark14vox_ker	803579.989	803889.989	0.30645161
195	i	810949.989	810979.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5837	5837	phone	phone	4431	4431	SEGMENT	35762895	35764217	44100	810964.989	 15.00000	0.5	 292.5	1858.5	2529.5	3592.0	69.59480	faɗi	mark14vox_ker	810759.989	810979.989	0.93181818
196	i	823899.989	823969.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5866	5866	phone	phone	4460	4460	SEGMENT	36333990	36337076	44100	823934.989	 35.00000	0.5	 403.5	2228.5	2696.0	3698.5	77.85599	goglokiŋ	mark14vox_ker	823489.989	824059.989	0.78070175
197	i	825569.989	825659.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5880	5880	phone	phone	4474	4474	SEGMENT	36407637	36411605	44100	825614.989	 45.00000	0.5	 368.5	2205.0	2867.5	3790.0	76.09499	ɓasiŋ	mark14vox_ker	825249.989	825689.989	0.82954545
198	i	825919.989	826049.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5885	5885	phone	phone	4479	4479	SEGMENT	36423072	36428804	44100	825984.989	 65.00000	0.5	 318.5	2317.5	2909.5	4069.0	71.84354	faɗi	mark14vox_ker	825689.989	826049.989	0.81944444
199	i	826939.989	826979.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5892	5892	phone	phone	4486	4486	SEGMENT	36468054	36469817	44100	826959.989	 20.00000	0.5	 403.5	2094.0	2565.0	3619.5	76.46140	piyer	mark14vox_ker	826849.989	827169.989	0.34375000
200	i	840079.989	840209.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	5975	5975	phone	phone	4569	4569	SEGMENT	37047528	37053260	44100	840144.989	 65.00000	0.5	 375.5	2383.5	2975.0	4010.0	71.70354	faɗi	mark14vox_ker	839809.989	840209.989	0.83750000
201	i	  3955.975	  4015.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 430	 430	phone	phone	   4	   4	SEGMENT	  174459	  177104	44100	  3985.975	 30.00000	0.5	 366.0	2181.5	2879.0	3893.0	74.30835	hi	mark16vox_ker	  3865.975	  4015.975	0.80000000
202	i	  7485.975	  7605.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 466	 466	phone	phone	  40	  40	SEGMENT	  330132	  335423	44100	  7545.975	 60.00000	0.5	 445.0	2085.5	2679.5	3925.5	79.22834	mari	mark16vox_ker	  7275.975	  7605.975	0.81818182
203	i	  8015.975	  8045.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 474	 474	phone	phone	  48	  48	SEGMENT	  353505	  354827	44100	  8030.975	 15.00000	0.5	 642.5	1622.5	2869.5	   0.0	45.41007	wəlasi	mark16vox_ker	  7705.975	  8045.975	0.95588235
204	i	  9405.975	  9495.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 489	 489	phone	phone	  63	  63	SEGMENT	  414804	  418772	44100	  9450.975	 45.00000	0.5	 406.5	2129.0	2738.5	3919.5	78.82544	mari	mark16vox_ker	  9185.975	  9495.975	0.85483871
205	i	  9985.975	 10175.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 496	 496	phone	phone	  70	  70	SEGMENT	  440382	  448760	44100	 10080.975	 95.00000	0.5	 366.0	2326.0	2888.5	3944.0	77.44099	zaki	mark16vox_ker	  9705.975	 10175.975	0.79787234
206	i	 18657.971	 18687.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 577	 577	phone	phone	 151	 151	SEGMENT	  822817	  824139	44100	 18672.971	 15.00000	0.5	 299.5	1921.0	2549.0	   0.0	69.51824	dəmasiŋa	mark16vox_ker	 18317.971	 18967.971	0.54615385
207	i	 46503.980	 46633.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 776	 776	phone	phone	 350	 350	SEGMENT	 2050826	 2056558	44100	 46568.980	 65.00000	0.5	 401.0	2184.0	2860.5	3925.5	78.04034	cin	mark16vox_ker	 46443.980	 46773.980	0.37878788
208	i	 50223.980	 50353.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 811	 811	phone	phone	 385	 385	SEGMENT	 2214878	 2220610	44100	 50288.980	 65.00000	0.5	 324.5	2292.0	2844.0	2029.0	70.37188	faɗi	mark16vox_ker	 50003.980	 50353.980	0.81428571
209	i	 86497.971	 86637.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 895	 895	phone	phone	 469	 469	SEGMENT	 3814561	 3820734	44100	 86567.971	 70.00000	0.5	 352.0	2272.5	2907.0	4010.0	75.98240	yaɓyaɓyaɓi	mark16vox_ker	 85917.971	 86637.971	0.90277778
210	i	 88937.971	 89047.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 925	 925	phone	phone	 499	 499	SEGMENT	 3922165	 3927015	44100	 88992.971	 55.00000	0.5	 382.0	2233.0	2902.0	3856.0	76.66547	di	mark16vox_ker	 88867.971	 89047.971	0.69444444
211	i	 91027.971	 91067.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	 946	 946	phone	phone	 520	 520	SEGMENT	 4014334	 4016097	44100	 91047.971	 20.00000	0.5	 555.0	1878.5	2511.5	3816.5	79.00328	ɓe'i	mark16vox_ker	 90877.971	 91067.971	0.89473684
212	i	 98129.989	 98239.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1022	1022	phone	phone	 596	 596	SEGMENT	 4327533	 4332383	44100	 98184.989	 55.00000	0.5	 419.5	2183.5	2795.5	3922.0	73.31370	dəmasiŋ	mark16vox_ker	 97769.989	 98319.989	0.75454545
213	i	102289.989	102469.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1055	1055	phone	phone	 629	 629	SEGMENT	 4510989	 4518926	44100	102379.989	 90.00000	0.5	 372.5	2283.5	2808.0	4038.5	77.61925	mari	mark16vox_ker	102049.989	102469.989	0.78571429
214	i	104189.989	104219.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1068	1068	phone	phone	 642	 642	SEGMENT	 4594779	 4596101	44100	104204.989	 15.00000	0.5	   0.0	1175.5	2628.0	2001.0	45.86257	wəlasi	mark16vox_ker	103899.989	104219.989	0.95312500
215	i	127666.973	127776.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1318	1318	phone	phone	 892	 892	SEGMENT	 5630114	 5634964	44100	127721.973	 55.00000	0.5	 358.0	2330.0	2958.5	4020.5	76.16341	ceki	mark16vox_ker	127436.973	127776.973	0.83823529
216	i	131696.973	131726.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1354	1354	phone	phone	 928	 928	SEGMENT	 5807837	 5809159	44100	131711.973	 15.00000	0.5	   0.0	1347.0	2719.0	2088.0	54.29999	ɓasi	mark16vox_ker	131456.973	131726.973	0.94444444
217	i	138410.986	138500.986	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1421	1421	phone	phone	 995	 995	SEGMENT	 6103925	 6107893	44100	138455.986	 45.00000	0.5	 410.0	2168.0	2869.0	3841.0	76.93874	vil	mark16vox_ker	138320.986	138590.986	0.50000000
218	i	139700.986	139800.986	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1429	1429	phone	phone	1003	1003	SEGMENT	 6160814	 6165223	44100	139750.986	 50.00000	0.5	 366.0	2220.5	2774.5	3865.0	77.34752	bi	mark16vox_ker	139620.986	139800.986	0.72222222
219	i	148423.980	148603.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1509	1509	phone	phone	1083	1083	SEGMENT	 6545498	 6553435	44100	148513.980	 90.00000	0.5	 553.5	1195.5	2670.0	3502.0	74.01878	məna'iŋ	mark16vox_ker	148113.980	148673.980	0.71428571
220	i	216414.977	216444.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark16vox_ker	1789	1789	phone	phone	1363	1363	SEGMENT	 9543901	 9545223	44100	216429.977	 15.00000	0.5	 393.0	1379.0	2471.5	4164.0	72.96441	səɓaki	mark16vox_ker	216064.977	216444.977	0.96052632
